item_id,order_status,created_at,stock_keeping_unit,price,qty_ordered,grand_total,increment_id,product_category,sales_commission_code,discount_amount,payment_method,BI Status,market_value,Customer Since,Customer ID
212262,refund,2016-07-03,Veet_1,165.0,1,165.0,100148183,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Valid,165,2016-07-01,375
212263,completed,2016-07-03,kcc_Harmony Perfumed Talcum Powder-200gm,143.0,1,143.0,100148184,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,143,2016-07-01,48
212265,completed,2016-07-03,rute2_Vit B 50 Complex 50 Tablets,890.0,1,2090.0,100148185,Health & Sports,Unknown,0.0,Cash_on_delivery,Net,890,2016-07-01,376
212266,completed,2016-07-03,vitamin_Ultra Whey Protein,1200.0,1,2090.0,100148185,Health & Sports,Unknown,0.0,Cash_on_delivery,Net,1200,2016-07-01,376
212267,canceled,2016-07-03,MYWALET_MW-033-D1-BLACK,1082.0,1,1082.0,100148186,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,1082,2016-07-01,377
212268,completed,2016-07-03,vitamin_Vita White,960.0,2,1920.0,100148187,Health & Sports,Unknown,0.0,Cash_on_delivery,Net,1920,2016-07-01,378
212269,completed,2016-07-03,UK_Pheni 400 Gms,150.0,1,150.0,100148188,Soghaat,80645,0.0,Cash_on_delivery,Net,150,2016-07-01,93
212270,refund,2016-07-03,vitamin_Royal Jelly 500,640.0,1,640.0,100148189,Health & Sports,Unknown,0.0,Cash_on_delivery,Valid,640,2016-07-01,379
212271,completed,2016-07-03,VITAMIN_HAIR SKIN & NAIL FORMULA,480.0,2,960.0,100148190,Health & Sports,Unknown,0.0,Cash_on_delivery,Net,960,2016-07-01,378
212272,completed,2016-07-03,VITAMIN_WHITENING BB CREAM,280.0,1,70.0,100148191,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,280,2016-07-01,380
212273,completed,2016-07-03,alkhair_Black Seed Oil Softgel Capsules100  Cap bottle,500.0,1,70.0,100148191,Others,Unknown,0.0,Cash_on_delivery,Net,500,2016-07-01,380
212274,canceled,2016-07-03,vitamin_Vita White,960.0,2,1920.0,100148192,Health & Sports,Unknown,0.0,Cash_on_delivery,Gross,1920,2016-07-01,378
212275,completed,2016-07-03,sentiments_Ferrero Rocher Gift Box,1.0,1,0.0,100148193,Others,Unknown,1.0,Cash_on_delivery,Net,1,2016-07-01,381
212276,canceled,2016-07-03,ESPICO_050-Fancy Nylon Bra-Black-34,430.0,1,430.0,100148194,Women's Fashion,Unknown,0.0,Cash_on_delivery,Gross,430,2016-07-01,382
212278,completed,2016-07-03,JBS_SL-STOR-017,100.0,1,180.0,100148195,Home & Living,Unknown,52.63,Cash_on_delivery,Net,100,2016-07-01,383
212279,completed,2016-07-03,JBS_SL-STOR-051,100.0,1,180.0,100148195,Home & Living,Unknown,52.63,Cash_on_delivery,Net,100,2016-07-01,383
212280,completed,2016-07-03,JBS_SL-STOR-024,180.0,1,180.0,100148195,Home & Living,Unknown,94.74,Cash_on_delivery,Net,180,2016-07-01,383
212281,canceled,2016-07-03,sputnik_177/9-10,1500.0,1,1500.0,100148196,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,1500,2016-07-01,384
212283,canceled,2016-07-03,Audionic_DJ-106,625.0,1,625.0,100148197,Computing,Unknown,0.0,Cash_on_delivery,Gross,625,2016-07-01,385
212284,completed,2016-07-03,sputnik_3444/10-9,2000.0,1,2639.0,100148198,Women's Fashion,Unknown,0.0,Bank or Card,Net,2000,2016-07-01,386
212286,completed,2016-07-03,ihijab_PN039,639.0,1,2639.0,100148198,Women's Fashion,Unknown,0.0,Bank or Card,Net,639,2016-07-01,386
212287,completed,2016-07-03,Al Muhafiz Sohan Halwa Almond,350.0,1,150.0,100148199,Soghaat,Unknown,200.0,Cash_on_delivery,Net,350,2016-07-01,387
212288,completed,2016-07-03,ajwa_Ajwa Seeds Powder,900.0,1,1800.0,100148200,Health & Sports,Unknown,0.0,Cash_on_delivery,Net,900,2016-07-01,388
212289,completed,2016-07-03,ajwa_Ajwa Dates Powder,900.0,1,1800.0,100148200,Health & Sports,Unknown,0.0,Cash_on_delivery,Net,900,2016-07-01,388
212290,completed,2016-07-03,ESPICO_050-Fancy Nylon Bra-Black-34,430.0,1,130.0,100148201,Women's Fashion,Unknown,100.0,Others,Net,430,2016-07-01,389
212292,completed,2016-07-03,ESPICO_Sports Bra-Skin-Free size,480.0,1,280.0,100148202,Women's Fashion,Unknown,200.0,Cash_on_delivery,Net,480,2016-07-01,382
212294,completed,2016-07-03,ESPICO_Classic Cotton-Skin-42,350.0,1,250.0,100148203,Women's Fashion,Unknown,100.0,Cash_on_delivery,Net,350,2016-07-01,382
